GUID,Visual Name,Latest Version,Library Name,Library Version,License Type,Is GPL Family,Is Certified,Popularity
dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,Dual X-axis Bar Chart (Pro),5.5.1.1,jQuery,,MIT,False,True,0.633
dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,Dual X-axis Bar Chart (Pro),5.5.1.1,Leaflet,,BSD-2-Clause,False,True,0.633
dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,Dual X-axis Bar Chart (Pro),5.5.1.1,Plotly.js,,MIT,False,True,0.633
dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,Dual X-axis Bar Chart (Pro),5.5.1.1,Globalize,,MIT,False,True,0.633
dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,Dual X-axis Bar Chart (Pro),5.5.1.1,TopToJSON / TopoJSON,,ISC,False,True,0.633
Process_and_Task_Mining,Optimus Hive Process & Task Miner Analyzer,2.0.0.2,jQuery,,MIT,False,False,0.632
Process_and_Task_Mining,Optimus Hive Process & Task Miner Analyzer,2.0.0.2,Globalize,,MIT,False,False,0.632
DataMaLightCompareWaterfallPro,Datama Compare Pro,1.5.3.2,d3.js,,ISC,False,False,0.631
DataMaLightCompareWaterfallPro,Datama Compare Pro,1.5.3.2,Leaflet,,BSD-2-Clause,False,False,0.631
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,accoPLANNING Enterprise - Planning Power BI Writeback,1.0.81.3,jQuery,,MIT,False,False,0.63
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,accoPLANNING Enterprise - Planning Power BI Writeback,1.0.81.3,Highcharts,,Commercial/CC-BY-NC,False,False,0.63
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,accoPLANNING Enterprise - Planning Power BI Writeback,1.0.81.3,Leaflet,,BSD-2-Clause,False,False,0.63
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,accoPLANNING Enterprise - Planning Power BI Writeback,1.0.81.3,Bootstrap,,MIT,False,False,0.63
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,accoPLANNING Enterprise - Planning Power BI Writeback,1.0.81.3,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.63
uchart42E8DF98F1244DB799B2A8A65DBCB226,U-Chart by PQ Systems,1.1.325.1,jQuery,,MIT,False,False,0.625
chartAccentBarChart582BFCBCF5E545239A7755E2C967C656,ChartAccent - BarChart,1.0.2.0,jQuery,,MIT,False,False,0.623
chartAccentBarChart582BFCBCF5E545239A7755E2C967C656,ChartAccent - BarChart,1.0.2.0,React,,MIT,False,False,0.623
chartAccentBarChart582BFCBCF5E545239A7755E2C967C656,ChartAccent - BarChart,1.0.2.0,Leaflet,,BSD-2-Clause,False,False,0.623
chartAccentBarChart582BFCBCF5E545239A7755E2C967C656,ChartAccent - BarChart,1.0.2.0,Chart.js,,MIT,False,False,0.623
kpigaugeE1C1F2D818584821B802A6B2EE9891B6,ilionx ZorgControl KPI Gauge,2.2.2.6,Globalize,,MIT,False,True,0.619
tabE54DCA9A5D2D473592DD72857E0DFCB8,时勤Echart-Tab,1.0.0.0,jQuery,,MIT,False,False,0.618
tabE54DCA9A5D2D473592DD72857E0DFCB8,时勤Echart-Tab,1.0.0.0,ECharts,,Apache-2.0,False,False,0.618
candlestick010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Basic_Candlestick,1.0.0.0,ECharts,,Apache-2.0,False,False,0.617
stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,Stacked Lipstick Column Chart (Standard),5.1.0.0,jQuery,,MIT,False,False,0.612
stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,Stacked Lipstick Column Chart (Standard),5.1.0.0,Leaflet,,BSD-2-Clause,False,False,0.612
stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,Stacked Lipstick Column Chart (Standard),5.1.0.0,Plotly.js,,MIT,False,False,0.612
stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,Stacked Lipstick Column Chart (Standard),5.1.0.0,Globalize,,MIT,False,False,0.612
stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,Stacked Lipstick Column Chart (Standard),5.1.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.612
line050B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Stacked_Area_Chart,1.0.0.0,ECharts,,Apache-2.0,False,False,0.61
wavatekwaterfall,WAVA Waterfall,1.5.7.0,Moment.js,,MIT,False,True,0.605
wavatekwaterfall,WAVA Waterfall,1.5.7.0,Globalize,,MIT,False,True,0.605
planinbimatrix254B65FAF3454F92862CBA877A9F88C6,PlanIn BI Matrix,3.0.0.15,Leaflet,,BSD-2-Clause,False,False,0.602
planinbimatrix254B65FAF3454F92862CBA877A9F88C6,PlanIn BI Matrix,3.0.0.15,NumPy / Numeral.js,,MIT,False,False,0.602
multigroupindividuals42E8DF98F1244DB799B2A8A65DBCB226,Multi-Group Individuals Chart by PQ Systems,1.1.303.1,Leaflet,,BSD-2-Clause,False,False,0.601
DigitalTwinC7B2FA9D6C1E83F0AD25B79E3D48AC61,Digital Twin - LeapLytics,1.0.0.6,Moment.js,,MIT,False,True,0.598
verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,Multiple Vertical Line Chart (Standard),5.3.0.0,jQuery,,MIT,False,False,0.598
verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,Multiple Vertical Line Chart (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.598
verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,Multiple Vertical Line Chart (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.598
verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,Multiple Vertical Line Chart (Standard),5.3.0.0,Globalize,,MIT,False,False,0.598
verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,Multiple Vertical Line Chart (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.598
revenueFilterA7F9B3D814C27EA48CDE12F90B38D7AC3,Revenue Filter by JTA,1.0.1.1,Globalize,,MIT,False,False,0.598
dotMatrix592CF89E15734FD2AB4FAF9F13C8665A,JVIZ Dot Matrix,1.0.0.2,Globalize,,MIT,False,True,0.595
blacklinesafetygasdetectionA8E2ACA720B0466FAC1E2C664FAB9350,Gas Detection Chart,1.0.0.1,Globalize,,MIT,False,True,0.594
swYChartFF863BFF67A045F09815915209BEA33A,YChart,1.3.0.0,jQuery,,MIT,False,False,0.594
swYChartFF863BFF67A045F09815915209BEA33A,YChart,1.3.0.0,Highcharts,,Commercial/CC-BY-NC,False,False,0.594
swYChartFF863BFF67A045F09815915209BEA33A,YChart,1.3.0.0,CodeMirror,,MIT,False,False,0.594
swYChartFF863BFF67A045F09815915209BEA33A,YChart,1.3.0.0,Chart.js,,MIT,False,False,0.594
bar200B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Bar_Chart_with_Negative_Value2,1.0.0.0,ECharts,,Apache-2.0,False,False,0.594
lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,Lipstick Bar Chart (Pro),5.4.3.3,jQuery,,MIT,False,True,0.591
lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,Lipstick Bar Chart (Pro),5.4.3.3,Leaflet,,BSD-2-Clause,False,True,0.591
lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,Lipstick Bar Chart (Pro),5.4.3.3,Plotly.js,,MIT,False,True,0.591
lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,Lipstick Bar Chart (Pro),5.4.3.3,Globalize,,MIT,False,True,0.591
lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,Lipstick Bar Chart (Pro),5.4.3.3,TopToJSON / TopoJSON,,ISC,False,True,0.591
paraTaskCardBDD1DA3D7B8F41D0B27B48063F14B8FA,ParaTaskCard,3.4.0.0,jQuery,,MIT,False,False,0.589
paraTaskCardBDD1DA3D7B8F41D0B27B48063F14B8FA,ParaTaskCard,3.4.0.0,Moment.js,,MIT,False,False,0.589
overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,Overlapping Bar Chart (Pro),5.4.1.5,jQuery,,MIT,False,True,0.587
overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,Overlapping Bar Chart (Pro),5.4.1.5,Leaflet,,BSD-2-Clause,False,True,0.587
overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,Overlapping Bar Chart (Pro),5.4.1.5,Plotly.js,,MIT,False,True,0.587
overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,Overlapping Bar Chart (Pro),5.4.1.5,Globalize,,MIT,False,True,0.587
overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,Overlapping Bar Chart (Pro),5.4.1.5,TopToJSON / TopoJSON,,ISC,False,True,0.587
lollipopbar802A5F771F003EC2AAC6A6C54D799B26,Lollipop Bar Chart (Pro),5.4.2.2,jQuery,,MIT,False,True,0.584
lollipopbar802A5F771F003EC2AAC6A6C54D799B26,Lollipop Bar Chart (Pro),5.4.2.2,Leaflet,,BSD-2-Clause,False,True,0.584
lollipopbar802A5F771F003EC2AAC6A6C54D799B26,Lollipop Bar Chart (Pro),5.4.2.2,Plotly.js,,MIT,False,True,0.584
lollipopbar802A5F771F003EC2AAC6A6C54D799B26,Lollipop Bar Chart (Pro),5.4.2.2,Globalize,,MIT,False,True,0.584
lollipopbar802A5F771F003EC2AAC6A6C54D799B26,Lollipop Bar Chart (Pro),5.4.2.2,TopToJSON / TopoJSON,,ISC,False,True,0.584
BIBookPlanning,BI Book Planning,1.0.0.8,jQuery,,MIT,False,False,0.583
BIBookPlanning,BI Book Planning,1.0.0.8,Leaflet,,BSD-2-Clause,False,False,0.583
BIBookPlanning,BI Book Planning,1.0.0.8,Bootstrap,,MIT,False,False,0.583
BIBookPlanning,BI Book Planning,1.0.0.8,Globalize,,MIT,False,False,0.583
BIBookPlanning,BI Book Planning,1.0.0.8,JSZip,,MIT/GPL-3.0,True,False,0.583
BIMappy_GeoFilter,BIMAppy GeoFilter,1.1.1.5,Leaflet,,BSD-2-Clause,False,False,0.577
hourglassByMAQSoftware726F8878F79F4EF39D5005F1D06A8F1F,Hourglass Chart by MAQ Software,4.0.0.0,jQuery,,MIT,False,True,0.571
hourglassByMAQSoftware726F8878F79F4EF39D5005F1D06A8F1F,Hourglass Chart by MAQ Software,4.0.0.0,React,,MIT,False,True,0.571
lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,Lipstick Column (Pro),5.4.2.3,jQuery,,MIT,False,True,0.571
lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,Lipstick Column (Pro),5.4.2.3,Leaflet,,BSD-2-Clause,False,True,0.571
lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,Lipstick Column (Pro),5.4.2.3,Plotly.js,,MIT,False,True,0.571
lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,Lipstick Column (Pro),5.4.2.3,Globalize,,MIT,False,True,0.571
lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,Lipstick Column (Pro),5.4.2.3,TopToJSON / TopoJSON,,ISC,False,True,0.571
linearSchedule27A2A081AE854B10B4C365613DA434C5,Apex Linear Schedule,1.1.9.0,Globalize,,MIT,False,True,0.567
attributeControlChartE017E9AD7ADB4B6F9303F28D3C1A1F0D,Attribute Control Chart,1.1.1.0,Moment.js,,MIT,False,True,0.567
attributeControlChartE017E9AD7ADB4B6F9303F28D3C1A1F0D,Attribute Control Chart,1.1.1.0,Leaflet,,BSD-2-Clause,False,True,0.567
attributeControlChartE017E9AD7ADB4B6F9303F28D3C1A1F0D,Attribute Control Chart,1.1.1.0,Globalize,,MIT,False,True,0.567
numberline067F12826E684F83B734273E464AE8FA,Number lines (BI-Champ Suite),1.0.4.3,Leaflet,,BSD-2-Clause,False,True,0.555
bar050B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Waterfall_Chart,1.0.0.0,ECharts,,Apache-2.0,False,False,0.551
banzae_dashboard_6857E8E7D4D24913A06D40CC001EE24B,Banzae BI Dashboard,1.0.0.3,d3.js,,ISC,False,True,0.547
banzae_dashboard_6857E8E7D4D24913A06D40CC001EE24B,Banzae BI Dashboard,1.0.0.3,jQuery,,MIT,False,True,0.547
banzae_dashboard_6857E8E7D4D24913A06D40CC001EE24B,Banzae BI Dashboard,1.0.0.3,React,,MIT,False,True,0.547
banzae_dashboard_6857E8E7D4D24913A06D40CC001EE24B,Banzae BI Dashboard,1.0.0.3,Globalize,,MIT,False,True,0.547
msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,Copy - Dynamics 365 Finance business performance planning,1.11.2994.1,jQuery,,MIT,False,False,0.546
msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,Copy - Dynamics 365 Finance business performance planning,1.11.2994.1,Leaflet,,BSD-2-Clause,False,False,0.546
msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,Copy - Dynamics 365 Finance business performance planning,1.11.2994.1,Quill,,BSD-3-Clause,False,False,0.546
msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,Copy - Dynamics 365 Finance business performance planning,1.11.2994.1,Globalize,,MIT,False,False,0.546
msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,Copy - Dynamics 365 Finance business performance planning,1.11.2994.1,DevExtreme,,Commercial,False,False,0.546
dumbbellColumnChartF759696C45654EDBAEEAB1C120CB7B76,Dumbbell Column Chart,3.0.0.0,Moment.js,,MIT,False,True,0.543
dumbbellColumnChartF759696C45654EDBAEEAB1C120CB7B76,Dumbbell Column Chart,3.0.0.0,Leaflet,,BSD-2-Clause,False,True,0.543
dumbbellColumnChartF759696C45654EDBAEEAB1C120CB7B76,Dumbbell Column Chart,3.0.0.0,Globalize,,MIT,False,True,0.543
PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,3AG Systems – Income Statement with Variance,1.0.1.0,d3.js,,ISC,False,False,0.537
PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,3AG Systems – Income Statement with Variance,1.0.1.0,jQuery,,MIT,False,False,0.537
PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,3AG Systems – Income Statement with Variance,1.0.1.0,Leaflet,,BSD-2-Clause,False,False,0.537
PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,3AG Systems – Income Statement with Variance,1.0.1.0,Globalize,,MIT,False,False,0.537
PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,3AG Systems – Income Statement with Variance,1.0.1.0,Lodash,,MIT,False,False,0.537
stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,Stacked Horizontal Funnel Chart (Pro),5.2.1.4,jQuery,,MIT,False,True,0.528
stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,Stacked Horizontal Funnel Chart (Pro),5.2.1.4,Leaflet,,BSD-2-Clause,False,True,0.528
stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,Stacked Horizontal Funnel Chart (Pro),5.2.1.4,Plotly.js,,MIT,False,True,0.528
stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,Stacked Horizontal Funnel Chart (Pro),5.2.1.4,Globalize,,MIT,False,True,0.528
stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,Stacked Horizontal Funnel Chart (Pro),5.2.1.4,TopToJSON / TopoJSON,,ISC,False,True,0.528
lollipopcolumnB06D82DDC69D27E084F5921C81B988BD,Lollipop Column Chart (Pro),5.4.2.1,jQuery,,MIT,False,True,0.522
lollipopcolumnB06D82DDC69D27E084F5921C81B988BD,Lollipop Column Chart (Pro),5.4.2.1,Leaflet,,BSD-2-Clause,False,True,0.522
lollipopcolumnB06D82DDC69D27E084F5921C81B988BD,Lollipop Column Chart (Pro),5.4.2.1,Plotly.js,,MIT,False,True,0.522
lollipopcolumnB06D82DDC69D27E084F5921C81B988BD,Lollipop Column Chart (Pro),5.4.2.1,Globalize,,MIT,False,True,0.522
lollipopcolumnB06D82DDC69D27E084F5921C81B988BD,Lollipop Column Chart (Pro),5.4.2.1,TopToJSON / TopoJSON,,ISC,False,True,0.522
pictorialBar010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Funnel_Shaped_Bar,1.0.0.0,ECharts,,Apache-2.0,False,False,0.512
dumbbellbarchart588B3E90A7FE1D05AC29B86EDB758885,Dumbbell Bar Chart (Pro),5.2.1.1,jQuery,,MIT,False,True,0.51
dumbbellbarchart588B3E90A7FE1D05AC29B86EDB758885,Dumbbell Bar Chart (Pro),5.2.1.1,Leaflet,,BSD-2-Clause,False,True,0.51
dumbbellbarchart588B3E90A7FE1D05AC29B86EDB758885,Dumbbell Bar Chart (Pro),5.2.1.1,Plotly.js,,MIT,False,True,0.51
dumbbellbarchart588B3E90A7FE1D05AC29B86EDB758885,Dumbbell Bar Chart (Pro),5.2.1.1,Globalize,,MIT,False,True,0.51
dumbbellbarchart588B3E90A7FE1D05AC29B86EDB758885,Dumbbell Bar Chart (Pro),5.2.1.1,TopToJSON / TopoJSON,,ISC,False,True,0.51
BarChartwithDynamicRangeCreation,Bar Chart with Dynamic Range Creation,1.0.0.5,Globalize,,MIT,False,False,0.508
bar070B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Radial_Polar_Bar_Label_Position,1.0.0.0,ECharts,,Apache-2.0,False,False,0.503
bar070B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Radial_Polar_Bar_Label_Position,1.0.0.0,Leaflet,,BSD-2-Clause,False,False,0.503
stackedlipstickbarchart066A58E5FCB7578F8A046DB674742696,Stacked Lipstick Bar Chart (Standard),5.1.0.0,jQuery,,MIT,False,False,0.502
stackedlipstickbarchart066A58E5FCB7578F8A046DB674742696,Stacked Lipstick Bar Chart (Standard),5.1.0.0,Leaflet,,BSD-2-Clause,False,False,0.502
stackedlipstickbarchart066A58E5FCB7578F8A046DB674742696,Stacked Lipstick Bar Chart (Standard),5.1.0.0,Plotly.js,,MIT,False,False,0.502
stackedlipstickbarchart066A58E5FCB7578F8A046DB674742696,Stacked Lipstick Bar Chart (Standard),5.1.0.0,Globalize,,MIT,False,False,0.502
stackedlipstickbarchart066A58E5FCB7578F8A046DB674742696,Stacked Lipstick Bar Chart (Standard),5.1.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.502
cogniteRevealPowerBIF57D6B705604450A97CDAFF1CE26EE9A,Cognite Data Fusion 3D Visual,1.0.0.5,Leaflet,,BSD-2-Clause,False,False,0.498
TwoWB25320C54F4184F8EA42E7B7D8A4A928F,TwoWriteBack,3.0.10.0,jQuery,,MIT,False,False,0.496
TwoWB25320C54F4184F8EA42E7B7D8A4A928F,TwoWriteBack,3.0.10.0,Leaflet,,BSD-2-Clause,False,False,0.496
TwoWB25320C54F4184F8EA42E7B7D8A4A928F,TwoWriteBack,3.0.10.0,Globalize,,MIT,False,False,0.496
accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9,"accoMASTERDATA - Writeback, MDM, Masterdata, Table",1.1.15.2,jQuery,,MIT,False,False,0.494
accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9,"accoMASTERDATA - Writeback, MDM, Masterdata, Table",1.1.15.2,React,,MIT,False,False,0.494
accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9,"accoMASTERDATA - Writeback, MDM, Masterdata, Table",1.1.15.2,Leaflet,,BSD-2-Clause,False,False,0.494
accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9,"accoMASTERDATA - Writeback, MDM, Masterdata, Table",1.1.15.2,Quill,,BSD-3-Clause,False,False,0.494
accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9,"accoMASTERDATA - Writeback, MDM, Masterdata, Table",1.1.15.2,Globalize,,MIT,False,False,0.494
uniaxialScatterPlot94A5341DD7B15B09DEFAA3D3D91F91C7,swUniaxialScatterPlot,1.0.1.0,ECharts,,Apache-2.0,False,True,0.49
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,jQuery,,MIT,False,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,Leaflet,,BSD-2-Clause,False,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,Quill,,BSD-3-Clause,False,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,Globalize,,MIT,False,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,NumPy / Numeral.js,,MIT,False,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,JSZip,,MIT/GPL-3.0,True,False,0.472
APMatrixCloudBeta,Acterys Matrix Planning (Beta),1.0.3.3,DevExtreme,,Commercial,False,False,0.472
cbiFocusPlanner1FAB44DD56754A93A0B6690165CAA439,cBI Focus Planner,1.1.0.0,Leaflet,,BSD-2-Clause,False,False,0.441
cbiFocusPlanner1FAB44DD56754A93A0B6690165CAA439,cBI Focus Planner,1.1.0.0,Globalize,,MIT,False,False,0.441
aPCopy350A7886680D49DAB40114D4A01EFD3C,Acterys Copy,1.1.8.0,jQuery,,MIT,False,False,0.439
aPCopy350A7886680D49DAB40114D4A01EFD3C,Acterys Copy,1.1.8.0,Leaflet,,BSD-2-Clause,False,False,0.439
aPCopy350A7886680D49DAB40114D4A01EFD3C,Acterys Copy,1.1.8.0,Globalize,,MIT,False,False,0.439
aPCopy350A7886680D49DAB40114D4A01EFD3C,Acterys Copy,1.1.8.0,JSZip,,MIT/GPL-3.0,True,False,0.439
aPCopy350A7886680D49DAB40114D4A01EFD3C,Acterys Copy,1.1.8.0,DevExtreme,,Commercial,False,False,0.439
likertscaleD4D2A3E96357258C93E92B5DA877CCCE,Likert Scale (Pro),4.5.0.3,jQuery,,MIT,False,True,0.417
likertscaleD4D2A3E96357258C93E92B5DA877CCCE,Likert Scale (Pro),4.5.0.3,Leaflet,,BSD-2-Clause,False,True,0.417
likertscaleD4D2A3E96357258C93E92B5DA877CCCE,Likert Scale (Pro),4.5.0.3,Plotly.js,,MIT,False,True,0.417
likertscaleD4D2A3E96357258C93E92B5DA877CCCE,Likert Scale (Pro),4.5.0.3,Globalize,,MIT,False,True,0.417
likertscaleD4D2A3E96357258C93E92B5DA877CCCE,Likert Scale (Pro),4.5.0.3,TopToJSON / TopoJSON,,ISC,False,True,0.417
PBI_CV_9894B302_1DFF_4A96_ABFE_BF858819711436,PmBI Pro - Advanced Process Mining by ProcessM,3.1.0.1,jQuery,,MIT,False,False,0.415
PBI_CV_9894B302_1DFF_4A96_ABFE_BF858819711436,PmBI Pro - Advanced Process Mining by ProcessM,3.1.0.1,Moment.js,,MIT,False,False,0.415
PBI_CV_9894B302_1DFF_4A96_ABFE_BF858819711436,PmBI Pro - Advanced Process Mining by ProcessM,3.1.0.1,Leaflet,,BSD-2-Clause,False,False,0.415
TwoWriteBack25320C54F4184F8EA42E7B7D8A4A928F,2WriteBack,2.1.5.0,Globalize,,MIT,False,False,0.412
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,jQuery,,MIT,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,Moment.js,,MIT,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,Leaflet,,BSD-2-Clause,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,Quill,,BSD-3-Clause,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,Globalize,,MIT,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,NumPy / Numeral.js,,MIT,False,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,JSZip,,MIT/GPL-3.0,True,False,0.395
aPDimEditorTestPilot,Acterys Table Edit Preview,1.0.6.0,DevExtreme,,Commercial,False,False,0.395
bluedotRecentNews56C8EEC8933543F8A2C7E2A8B0592DF9,BlueDot Recent News Visual,1.0.0.2,Moment.js,,MIT,False,False,0.358
bar010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Bar,1.0.0.2,ECharts,,Apache-2.0,False,False,0.349
bar010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Bar,1.0.0.2,Leaflet,,BSD-2-Clause,False,False,0.349
dumbbellcolumnchartF0D6CE8D5CEEC89770B757921389A469,Dumbbell Column Chart (standard),5.1.0.0,jQuery,,MIT,False,False,0.34
dumbbellcolumnchartF0D6CE8D5CEEC89770B757921389A469,Dumbbell Column Chart (standard),5.1.0.0,Leaflet,,BSD-2-Clause,False,False,0.34
dumbbellcolumnchartF0D6CE8D5CEEC89770B757921389A469,Dumbbell Column Chart (standard),5.1.0.0,Plotly.js,,MIT,False,False,0.34
dumbbellcolumnchartF0D6CE8D5CEEC89770B757921389A469,Dumbbell Column Chart (standard),5.1.0.0,Globalize,,MIT,False,False,0.34
dumbbellcolumnchartF0D6CE8D5CEEC89770B757921389A469,Dumbbell Column Chart (standard),5.1.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.34
planinbitable254B65FAF3454F92862CBA877A9F88C6,PlanIn BI Table,3.0.0.7,NumPy / Numeral.js,,MIT,False,False,0.334
heatmap453A07F28F01EE72753E360387DD1430,Heatmap Chart (Standard),1.0.0.0,jQuery,,MIT,False,False,0.286
heatmap453A07F28F01EE72753E360387DD1430,Heatmap Chart (Standard),1.0.0.0,Leaflet,,BSD-2-Clause,False,False,0.286
heatmap453A07F28F01EE72753E360387DD1430,Heatmap Chart (Standard),1.0.0.0,Plotly.js,,MIT,False,False,0.286
heatmap453A07F28F01EE72753E360387DD1430,Heatmap Chart (Standard),1.0.0.0,Globalize,,MIT,False,False,0.286
heatmap453A07F28F01EE72753E360387DD1430,Heatmap Chart (Standard),1.0.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.286
scatter010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Basic_Scatter_Chart,1.0.0.0,ECharts,,Apache-2.0,False,False,0.277
storageExplorer07DE7AC324AD4D1FA25A8B0B27524885,Storage Explorer,1.0.0.2,Bootstrap,,MIT,False,False,0.275
Razor1DD61834CFEF472393619573EEAA2649,Razor PBI Visual,1.0.1.0,jQuery,,MIT,False,False,0.235
Razor1DD61834CFEF472393619573EEAA2649,Razor PBI Visual,1.0.1.0,Leaflet,,BSD-2-Clause,False,False,0.235
Razor1DD61834CFEF472393619573EEAA2649,Razor PBI Visual,1.0.1.0,Mapbox GL JS,,BSD-3-Clause,False,False,0.235
Razor1DD61834CFEF472393619573EEAA2649,Razor PBI Visual,1.0.1.0,Plotly.js,,MIT,False,False,0.235
Razor1DD61834CFEF472393619573EEAA2649,Razor PBI Visual,1.0.1.0,TopToJSON / TopoJSON,,ISC,False,False,0.235
dumbbellcolumnchartE2AF507F0CA93D12B4C406FFB5315BAF,Dumbbell Column Chart (Pro),5.2.1.4,jQuery,,MIT,False,True,0.202
dumbbellcolumnchartE2AF507F0CA93D12B4C406FFB5315BAF,Dumbbell Column Chart (Pro),5.2.1.4,Leaflet,,BSD-2-Clause,False,True,0.202
dumbbellcolumnchartE2AF507F0CA93D12B4C406FFB5315BAF,Dumbbell Column Chart (Pro),5.2.1.4,Plotly.js,,MIT,False,True,0.202
dumbbellcolumnchartE2AF507F0CA93D12B4C406FFB5315BAF,Dumbbell Column Chart (Pro),5.2.1.4,Globalize,,MIT,False,True,0.202
dumbbellcolumnchartE2AF507F0CA93D12B4C406FFB5315BAF,Dumbbell Column Chart (Pro),5.2.1.4,TopToJSON / TopoJSON,,ISC,False,True,0.202
