GUID,Visual Name,Latest Version,Is Certified,Popularity,Finding Category,Finding Pattern,Detection Method,ESLint Rule,Code Origin,Library Name,Occurrence Count,Severity,Present in Prior Version
TileSearchSlicerE3A7B9F24C8941C0A1F5D7B83C9E2F46,BENE.BIZ Tile Search Slicer,1.0.0.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
TileSearchSlicerE3A7B9F24C8941C0A1F5D7B83C9E2F46,BENE.BIZ Tile Search Slicer,1.0.0.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,5,Medium,
TileSearchSlicerE3A7B9F24C8941C0A1F5D7B83C9E2F46,BENE.BIZ Tile Search Slicer,1.0.0.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,15,Low,
TileSearchSlicerE3A7B9F24C8941C0A1F5D7B83C9E2F46,BENE.BIZ Tile Search Slicer,1.0.0.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Sensitive Access,document.domain,Regex,no-document-domain,Author,,1,Medium,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,32,Low,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),4,Low,
ToggleSwitchA3F1C2B48E7D4EFC9A0D3D3E6B59C712,BENE.BIZ Toggle Switch,1.0.9.0,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,3,Low,
BFVZPowerGantt,BFVZ PowerGantt,5.7.10.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
bfvzPowerHealth3A7F29C1,BFVZ PowerHealth,5.8.0.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
xerppabalancesheet,Balance Sheet Xerppa,1.0.0.1,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
xerppabalancesheet,Balance Sheet Xerppa,1.0.0.1,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
BarTable11014CC84C70456181DD98B2EC832003,BarTable Chart,1.0.0.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,8,Medium,
bulletChart63D691B409F54DA593E5BA5FEAB103BC,Bullet Chart by Dunboxed,1.0.0.3,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
bumpChartB48F185DA6DB46AB89E89E3C66CAF28C,Bump Chart and Rankings - ChartPad,1.0.0.7,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
CalendarVisualb7f3c2a1d4e5f6a7b8c9d0e1f2a3b4c5,Calendar,1.0.0.2,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,6,Medium,
CalendarVisualb7f3c2a1d4e5f6a7b8c9d0e1f2a3b4c5,Calendar,1.0.0.2,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
calendarHeatmapVisualA1B2C3D4E5F6A7B8C9D0E1F2A3B4C5D6,Calendar Heatmap for Power BI,2.0.5.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Dynamic Code Execution,eval(),Regex,no-banned-terms,Author,,1,High,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Dynamic Code Execution,eval(),Regex,no-banned-terms,Library,(bundled),523,High,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),9,High,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,3,High,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,12,Medium,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,DOM Manipulation,outerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,9,Medium,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Library,(bundled),3,Medium,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),1,Low,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,4,Low,
CardBrowser8D7CFFDA2E7E400C9474F41B9EDBBA58,CardBrowser,2.0.0.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Library,(bundled),2,Low,
cartogram,Cartogram,1.0.0.2,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
cartogram,Cartogram,1.0.0.2,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,3,Low,
ChinaMap20339A0054AB4C78875B21FD620C4B82,China MAP 中国地图,1.0.0.2,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
ChinaMap20339A0054AB4C78875B21FD620C4B82,China MAP 中国地图,1.0.0.2,False,0.0,DOM Manipulation,document.write(),Regex,no-document-write,Library,(bundled),1,Medium,
ChinaMap20339A0054AB4C78875B21FD620C4B82,China MAP 中国地图,1.0.0.2,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,16,Medium,
ChinaMap20339A0054AB4C78875B21FD620C4B82,China MAP 中国地图,1.0.0.2,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,13,Low,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,3,High,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,Informational,http:// URL,Regex,no-http-string,Author,,1,Low,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,1,Low,
politemailb8e3f237d2934ae2ac617d4524990658,Circular Gauge,1.2.0.4,False,0.0,Informational,Math.random(),Regex,insecure-random,Library,(bundled),1,Low,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Dynamic Code Execution,eval(),Regex,no-banned-terms,Author,,1,High,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Dynamic Code Execution,eval(),Regex,no-banned-terms,Library,(bundled),961,High,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),7,High,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,1,High,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),3,High,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),3,Medium,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
ClusterMap1652434605854,ClusterMap,1.2.0.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Library,(bundled),8,Low,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,DOM Manipulation,document.write(),Regex,no-document-write,Library,(bundled),1,Medium,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,13,Medium,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,17,Low,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),1,Low,
colorMapB62CDE518BD14121B7B1AEFBD3B996A8,Color Map by SWHK,2.0.4.0,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,21,Low,
comparisonTable97CE315D158843019602B15CF4A4063F,Comparison Table,1.0.0.2,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
comparisonTable97CE315D158843019602B15CF4A4063F,Comparison Table,1.0.0.2,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),3,High,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,Informational,http:// URL,Regex,no-http-string,Author,,1,Low,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
comparisonChartByMogular,ComparisonChartFree.comparisonChartByMogular,1.0.9.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Library,(bundled),2,Low,
spc24B4E49A30FCE40ED9A9AD7D15BB67932,Control Chart (SPC),1.0.0.3,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
sdmPbiTable78C63D3ED55C41ECB9F4B21D24D6AB3F,Cross Table,3.4.6.9,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),8,High,
sdmPbiTable78C63D3ED55C41ECB9F4B21D24D6AB3F,Cross Table,3.4.6.9,True,0.0,Sensitive Access,document.domain,Regex,no-document-domain,Author,,1,Medium,
sdmPbiTable78C63D3ED55C41ECB9F4B21D24D6AB3F,Cross Table,3.4.6.9,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,52,Low,
sdmPbiTable78C63D3ED55C41ECB9F4B21D24D6AB3F,Cross Table,3.4.6.9,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
dgaTriangleE7078037046D44A98F8C68F9334D55F4,DGA Fault Triangles,1.0.0.9,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
dataCube19740818,DataCube 3D,1.0.0.5,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,18,Low,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,7,High,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),5,High,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,10,High,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,Network Access,fetch(),Regex,(certification requirement),Author,,20,High,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,85,Medium,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),8,Medium,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,12,Medium,
DataMaExtension,DataMaExtension,1.3.9.1,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,67,Low,
dateSel4A1A0033E6F54D1B809B6E51058D54E3,Date Range Selector,3.2026.1.27,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
dateSel4A1A0033E6F54D1B809B6E51058D54E3,Date Range Selector,3.2026.1.27,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,6,Medium,
dateSel4A1A0033E6F54D1B809B6E51058D54E3,Date Range Selector,3.2026.1.27,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,33,Low,
dateSel4A1A0033E6F54D1B809B6E51058D54E3,Date Range Selector,3.2026.1.27,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
dateSel4A1A0033E6F54D1B809B6E51058D54E3,Date Range Selector,3.2026.1.27,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,6,Low,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,1,High,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,11,Medium,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,1,Medium,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,17,Low,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),1,Low,
dateSlicer42980DDE81084DD78C41F87CD03E5C0C,Date Slicer by SWHK,1.0.4.0,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,9,Low,
dataPlayE81CB015D0314A9F8B550AD020CC03F7,Datellers Data Play,1.0.2.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
dataPlayE81CB015D0314A9F8B550AD020CC03F7,Datellers Data Play,1.0.2.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
dataPlayE81CB015D0314A9F8B550AD020CC03F7,Datellers Data Play,1.0.2.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
dataPlayE81CB015D0314A9F8B550AD020CC03F7,Datellers Data Play,1.0.2.0,True,0.0,Sensitive Access,document.domain,Regex,no-document-domain,Author,,1,Medium,
dataPlayE81CB015D0314A9F8B550AD020CC03F7,Datellers Data Play,1.0.2.0,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
sunRayChartE25F330002A4482B826CD486F8BBECA5,Datellers Sunray Chart,1.0.2.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
sunRayChartE25F330002A4482B826CD486F8BBECA5,Datellers Sunray Chart,1.0.2.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
datepickerSlicer2C74C1CC18954578B4EDBB55AB82F91D,Datepicker by Solverix,1.3.0.1,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,17,Low,
datepickerSlicer2C74C1CC18954578B4EDBB55AB82F91D,Datepicker by Solverix,1.3.0.1,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),1,Low,
decisionBoardVisualFFFC38079E2F433FBBFD05B88B1E2769,Decision Board,1.0.1.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
donutE4A86F3675B84D178C45F7E034E25D6A,Donut,1.1.1.502,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
donutE4A86F3675B84D178C45F7E034E25D6A,Donut,1.1.1.502,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,14,Medium,
donutE4A86F3675B84D178C45F7E034E25D6A,Donut,1.1.1.502,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,1,Low,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Sensitive Access,document.domain,Regex,no-document-domain,Author,,2,Medium,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,32,Low,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),4,Low,
ZoomChartsDrillDownBubblePro2B1E93FCC33E4BE6A2BF7A8B1AA7FACA,Drill Down Bubble PRO (Filter) by ZoomCharts,1.9.92.0,True,0.0,Informational,Math.random(),Regex,insecure-random,Author,,21,Low,
FixedDateSlicer123,Dynamic Date Slicer,1.0.0.10,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,6,Medium,
FixedDateSlicer123,Dynamic Date Slicer,1.0.0.10,True,0.0,Informational,http:// URL,Regex,no-http-string,Author,,16,Low,
FixedDateSlicer123,Dynamic Date Slicer,1.0.0.10,True,0.0,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
milestonetrend323179F2B09B4FF0BD58BC9DD2276055,ECS Milestone Trend,1.1.3.0,True,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
Category_Dynamic_table,EESTIOFINSA Category Dynamic Table,1.0.0.6,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,4,Medium,
Category_Dynamic_table,EESTIOFINSA Category Dynamic Table,1.0.0.6,False,0.0,Informational,http:// URL,Regex,no-http-string,Author,,2,Low,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,Dynamic Code Execution,eval(),Regex,no-banned-terms,Library,(bundled),220,High,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),3,High,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,4,High,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,8,Medium,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
FacetKey1642434105454,FacetKey.FacetKey1642434105454,1.1.4.0,False,0.0,Informational,Math.random(),Regex,insecure-random,Library,(bundled),1,Low,
familyTree282714CECFB94A17B7B013A205F12310,Family Tree,1.0.0.9,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
familyTree282714CECFB94A17B7B013A205F12310,Family Tree,1.0.0.9,False,0.0,Network Access,fetch(),Regex,(certification requirement),Author,,4,High,
familyTree282714CECFB94A17B7B013A205F12310,Family Tree,1.0.0.9,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,15,Medium,
familyTree282714CECFB94A17B7B013A205F12310,Family Tree,1.0.0.9,False,0.0,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,23,Medium,
familyTree282714CECFB94A17B7B013A205F12310,Family Tree,1.0.0.9,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,6,Low,
soakFinancialVisual5DCCB1DE9CF948EC944940BA9DF2FDA3,Financial Matrix,1.0.4.11,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
flexacharts,Flexa Charts,1.1.0.24,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),3,High,
flexacharts,Flexa Charts,1.1.0.24,False,0.0,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
flexacharts,Flexa Charts,1.1.0.24,False,0.0,Informational,Math.random(),Regex,insecure-random,Author,,12,Low,
FlexiMatrix68FA63CBAD1547ACBEC544B4B7D4F358,FlexiMatrix,1.1.0.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
FlexiMatrix68FA63CBAD1547ACBEC544B4B7D4F358,FlexiMatrix,1.1.0.0,False,0.0,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
FlexiMatrix68FA63CBAD1547ACBEC544B4B7D4F358,FlexiMatrix,1.1.0.0,False,0.0,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,3,High,
FlexiMatrix68FA63CBAD1547ACBEC544B4B7D4F358,FlexiMatrix,1.1.0.0,False,0.0,Network Access,fetch(),Regex,(certification requirement),Author,,1,High,
